selection_event,method,condition_id,corruption_family,severity,instance_id,source_image_id,true_label,eligibility_rule,satisfying_seed_count,seed_predictions
severe_stable_correct,resnet18,resolution_severe,resolution,severe,591_1,591,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,591_2,591,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_harmful_flip,resnet18,resolution_severe,resolution,severe,597_0,597,hide_craze,majority,2,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,597_0,597,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:surface_injure:harmful_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,598_0,598,corrosion,majority,2,17:crack:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,598_0,598,corrosion,seed_disagreement,3,17:crack:harmful_flip|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_harmful_flip,resnet18,resolution_severe,resolution,severe,598_1,598,corrosion,majority,2,17:thunderstrike:harmful_flip|29:surface_injure:harmful_flip|43:corrosion:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,598_1,598,corrosion,seed_disagreement,3,17:thunderstrike:harmful_flip|29:surface_injure:harmful_flip|43:corrosion:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,600_0,600,hide_craze,majority,2,17:hide_craze:stable_correct|29:hide_craze:beneficial_flip|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,610_0,610,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,623_0,623,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_wrong,resnet18,resolution_severe,resolution,severe,623_1,623,surface_injure,majority,2,17:crack:stable_wrong|29:hide_craze:stable_wrong|43:crack:harmful_flip
seed_disagreement,resnet18,resolution_severe,resolution,severe,623_1,623,surface_injure,seed_disagreement,3,17:crack:stable_wrong|29:hide_craze:stable_wrong|43:crack:harmful_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,633_0,633,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,642_0,642,hide_craze,majority,2,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,642_0,642,hide_craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,642_1,642,surface_injure,majority,2,17:surface_injure:stable_correct|29:surface_injure:beneficial_flip|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,643_0,643,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,650_0,650,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,655_0,655,hide_craze,majority,2,17:crack:stable_wrong|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,655_0,655,hide_craze,seed_disagreement,3,17:crack:stable_wrong|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,resnet18,resolution_severe,resolution,severe,658_0,658,corrosion,majority,2,17:hide_craze:harmful_flip|29:hide_craze:stable_wrong|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,663_0,663,hide_craze,majority,2,17:hide_craze:stable_correct|29:surface_injure:changed_wrong|43:hide_craze:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,663_0,663,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:changed_wrong|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,671_0,671,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_wrong,resnet18,resolution_severe,resolution,severe,671_1,671,surface_injure,majority,2,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,677_0,677,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,686_0,686,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,689_0,689,surface_injure,seed_disagreement,3,17:crack:stable_wrong|29:surface_injure:beneficial_flip|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,689_1,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,689_2,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,689_3,689,surface_injure,consensus,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:surface_injure:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,696_0,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,696_1,696,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,699_0,699,thunderstrike,consensus,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:thunderstrike:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,701_0,701,craze,consensus,3,17:craze:stable_correct|29:craze:stable_correct|43:craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,704_0,704,corrosion,consensus,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:corrosion:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,721_0,721,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_harmful_flip,resnet18,resolution_severe,resolution,severe,824_0,824,craze,consensus,3,17:crack:harmful_flip|29:crack:harmful_flip|43:crack:harmful_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,863_0,863,thunderstrike,majority,2,17:thunderstrike:stable_correct|29:crack:harmful_flip|43:thunderstrike:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,863_0,863,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:crack:harmful_flip|43:thunderstrike:stable_correct
severe_harmful_flip,resnet18,resolution_severe,resolution,severe,864_0,864,surface_injure,majority,2,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
seed_disagreement,resnet18,resolution_severe,resolution,severe,864_0,864,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:hide_craze:harmful_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,875_0,875,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,resolution_severe,resolution,severe,875_1,875,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:surface_injure:harmful_flip|43:hide_craze:beneficial_flip
severe_stable_correct,resnet18,resolution_severe,resolution,severe,1017_0,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
severe_stable_correct,resnet18,resolution_severe,resolution,severe,1017_1,1017,hide_craze,consensus,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,48_0,48,surface_injure,seed_disagreement,3,17:craze:stable_wrong|29:surface_injure:beneficial_flip|43:craze:stable_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,51_0,51,craze,seed_disagreement,3,17:corrosion:stable_wrong|29:corrosion:stable_wrong|43:craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,57_0,57,craze,seed_disagreement,3,17:craze:stable_correct|29:corrosion:harmful_flip|43:craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,57_1,57,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:corrosion:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,65_0,65,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:hide_craze:stable_wrong|43:corrosion:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,88_0,88,crack,seed_disagreement,3,17:surface_injure:harmful_flip|29:hide_craze:stable_wrong|43:hide_craze:stable_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,112_0,112,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,resnet18,brightness_mild,brightness,mild,142_0,142,surface_injure,seed_disagreement,3,17:corrosion:stable_wrong|29:hide_craze:changed_wrong|43:corrosion:stable_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,167_1,167,craze,seed_disagreement,3,17:hide_craze:stable_wrong|29:craze:stable_correct|43:craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,178_2,178,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,198_0,198,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,resnet18,brightness_mild,brightness,mild,228_0,228,hide_craze,seed_disagreement,3,17:craze:harmful_flip|29:craze:changed_wrong|43:hide_craze:beneficial_flip
seed_disagreement,resnet18,brightness_mild,brightness,mild,234_0,234,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,238_0,238,crack,seed_disagreement,3,17:crack:stable_correct|29:surface_injure:harmful_flip|43:crack:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,238_1,238,crack,seed_disagreement,3,17:craze:harmful_flip|29:crack:stable_correct|43:crack:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,255_0,255,surface_injure,seed_disagreement,3,17:surface_injure:beneficial_flip|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,323_0,323,corrosion,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_wrong|43:hide_craze:changed_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,326_1,326,craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:craze:stable_correct|43:surface_injure:harmful_flip
seed_disagreement,resnet18,brightness_mild,brightness,mild,363_0,363,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,389_0,389,crack,seed_disagreement,3,17:crack:stable_correct|29:craze:harmful_flip|43:crack:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,464_1,464,hide_craze,seed_disagreement,3,17:surface_injure:stable_wrong|29:hide_craze:stable_correct|43:surface_injure:changed_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,511_1,511,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:craze:harmful_flip|43:hide_craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,521_0,521,corrosion,seed_disagreement,3,17:corrosion:beneficial_flip|29:hide_craze:stable_wrong|43:surface_injure:stable_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,546_1,546,corrosion,seed_disagreement,3,17:corrosion:stable_correct|29:corrosion:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,brightness_mild,brightness,mild,591_0,591,thunderstrike,seed_disagreement,3,17:thunderstrike:stable_correct|29:thunderstrike:stable_correct|43:surface_injure:stable_wrong
seed_disagreement,resnet18,brightness_mild,brightness,mild,591_2,591,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:hide_craze:harmful_flip|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,600_0,600,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:corrosion:stable_wrong|43:hide_craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,623_1,623,surface_injure,seed_disagreement,3,17:crack:stable_wrong|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,655_0,655,hide_craze,seed_disagreement,3,17:corrosion:changed_wrong|29:hide_craze:stable_correct|43:hide_craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,658_0,658,corrosion,seed_disagreement,3,17:hide_craze:harmful_flip|29:hide_craze:stable_wrong|43:corrosion:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,671_1,671,surface_injure,seed_disagreement,3,17:hide_craze:stable_wrong|29:hide_craze:stable_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,689_0,689,surface_injure,seed_disagreement,3,17:thunderstrike:changed_wrong|29:hide_craze:changed_wrong|43:surface_injure:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,824_0,824,craze,seed_disagreement,3,17:surface_injure:harmful_flip|29:craze:stable_correct|43:craze:stable_correct
seed_disagreement,resnet18,brightness_mild,brightness,mild,864_0,864,surface_injure,seed_disagreement,3,17:surface_injure:stable_correct|29:surface_injure:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,brightness_moderate,brightness,moderate,51_0,51,craze,seed_disagreement,3,17:corrosion:stable_wrong|29:corrosion:stable_wrong|43:surface_injure:harmful_flip
seed_disagreement,resnet18,brightness_moderate,brightness,moderate,51_1,51,craze,seed_disagreement,3,17:craze:stable_correct|29:craze:stable_correct|43:hide_craze:harmful_flip
seed_disagreement,resnet18,brightness_moderate,brightness,moderate,54_1,54,hide_craze,seed_disagreement,3,17:hide_craze:stable_correct|29:hide_craze:stable_correct|43:surface_injure:harmful_flip
