sample_id,image_filename,primary_xml_filename,secondary_xml_filename,primary_declared_filename,secondary_declared_filename,official_split,resolved_image_filename,annotation_source,identity_status,annotation_status,duplicate_group_id,duplicate_status,curated_split,include,reason_code,review_status,reviewer,review_notes,evidence_artifact,source_dataset_fingerprint,curation_version
405,405.jpg,405.xml,405.xml,405.jpg,405.jpg,test,405.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
406,406.jpg,406.xml,406.xml,406.jpg,406.jpg,train,406.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
407,407.jpg,407.xml,407.xml,407.jpg,407.jpg,test,407.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
408,408.jpg,408.xml,408.xml,408.jpg,408.jpg,test,408.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
409,409.jpg,409.xml,409.xml,409.jpg,409.jpg,train,409.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
410,410.jpg,410.xml,410.xml,410.jpg,410.jpg,test,410.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
411,411.jpg,411.xml,411.xml,411.jpg,411.jpg,train,411.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
412,412.jpg,412.xml,412.xml,412.jpg,412.jpg,validation,412.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
413,413.jpg,413.xml,413.xml,413.jpg,413.jpg,train,413.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
414,414.jpg,414.xml,414.xml,414.jpg,414.jpg,train,414.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
415,415.jpg,415.xml,415.xml,415.jpg,415.jpg,train,415.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
416,416.jpg,416.xml,416.xml,416.jpg,416.jpg,validation,416.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
417,417.jpg,417.xml,417.xml,417.jpg,417.jpg,train,417.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
418,418.jpg,418.xml,418.xml,418.jpg,418.jpg,train,418.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
419,419.jpg,419.xml,419.xml,419.jpg,419.jpg,train,419.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
420,420.jpg,420.xml,420.xml,420.jpg,420.jpg,validation,420.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
421,421.jpg,421.xml,421.xml,421.jpg,421.jpg,train,421.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
422,422.jpg,422.xml,422.xml,422.jpg,422.jpg,train,422.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
423,423.jpg,423.xml,423.xml,423.jpg,423.jpg,train,423.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
424,424.jpg,424.xml,424.xml,424.jpg,424.jpg,train,424.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
425,425.jpg,425.xml,425.xml,425.jpg,425.jpg,train,425.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
426,426.jpg,426.xml,426.xml,426.jpg,426.jpg,train,426.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
427,427.jpg,427.xml,427.xml,427.jpg,427.jpg,train,427.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
428,428.jpg,428.xml,428.xml,428.jpg,428.jpg,train,428.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
429,429.jpg,429.xml,429.xml,429.jpg,429.jpg,train,429.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
430,430.jpg,430.xml,430.xml,430.jpg,430.jpg,train,430.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
431,431.jpg,431.xml,431.xml,431.jpg,431.jpg,train,431.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
432,432.jpg,432.xml,432.xml,432.jpg,432.jpg,test,432.jpg,primary,consistent,primary_confirmed,scene-044,near_duplicate_same_scene,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
433,433.jpg,433.xml,433.xml,433.jpg,433.jpg,validation,433.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
434,434.jpg,434.xml,434.xml,434.jpg,434.jpg,train,434.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
435,435.jpg,435.xml,435.xml,435.jpg,435.jpg,train,435.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
436,436.jpg,436.xml,436.xml,436.jpg,436.jpg,train,436.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
437,437.jpg,437.xml,437.xml,437.jpg,437.jpg,train,437.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
438,438.jpg,438.xml,438.xml,438.jpg,438.jpg,test,438.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
439,439.jpg,439.xml,439.xml,439.jpg,439.jpg,train,439.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
440,440.jpg,440.xml,440.xml,440.jpg,440.jpg,test,440.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
441,441.jpg,441.xml,441.xml,441.jpg,441.jpg,validation,441.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
442,442.jpg,442.xml,442.xml,442.jpg,442.jpg,train,442.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
443,443.jpg,443.xml,443.xml,443.jpg,443.jpg,train,443.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
444,444.jpg,444.xml,444.xml,444.jpg,444.jpg,train,444.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
445,445.jpg,445.xml,445.xml,445.jpg,445.jpg,validation,445.jpg,primary,consistent,primary_confirmed,scene-018,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
446,446.jpg,446.xml,446.xml,446.jpg,446.jpg,train,446.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
447,447.jpg,447.xml,447.xml,447.jpg,447.jpg,test,447.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
448,448.jpg,448.xml,448.xml,448.jpg,448.jpg,validation,448.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
449,449.jpg,449.xml,449.xml,449.jpg,449.jpg,train,449.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
450,450.jpg,450.xml,450.xml,450.jpg,450.jpg,train,450.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
451,451.jpg,451.xml,451.xml,451.jpg,451.jpg,test,451.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
452,452.jpg,452.xml,452.xml,452.jpg,452.jpg,train,452.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
453,453.jpg,453.xml,453.xml,453.jpg,453.jpg,validation,453.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
454,454.jpg,454.xml,454.xml,454.jpg,454.jpg,train,454.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
455,455.jpg,455.xml,455.xml,455.jpg,455.jpg,train,455.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
456,456.jpg,456.xml,456.xml,456.jpg,456.jpg,train,456.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
457,457.jpg,457.xml,457.xml,457.jpg,457.jpg,test,457.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
458,458.jpg,458.xml,458.xml,458.jpg,458.jpg,train,458.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
459,459.jpg,459.xml,459.xml,459.jpg,459.jpg,validation,459.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
460,460.jpg,460.xml,460.xml,460.jpg,460.jpg,train,460.jpg,primary,consistent,primary_confirmed,scene-012,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
461,461.jpg,461.xml,461.xml,461.jpg,461.jpg,train,461.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
462,462.jpg,462.xml,462.xml,462.jpg,462.jpg,validation,462.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
463,463.jpg,463.xml,463.xml,463.jpg,463.jpg,train,463.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
464,464.jpg,464.xml,464.xml,464.jpg,464.jpg,test,464.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
465,465.jpg,465.xml,465.xml,465.jpg,465.jpg,train,465.jpg,primary,consistent,primary_confirmed,scene-045,near_duplicate_same_scene,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
466,466.jpg,466.xml,466.xml,466.jpg,466.jpg,train,466.jpg,primary,consistent,primary_confirmed,scene-018,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
467,467.jpg,467.xml,467.xml,467.jpg,467.jpg,train,467.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
468,468.jpg,468.xml,468.xml,468.jpg,468.jpg,train,468.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
469,469.jpg,469.xml,469.xml,469.jpg,469.jpg,test,469.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
470,470.jpg,470.xml,470.xml,470.jpg,470.jpg,train,470.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
471,471.jpg,471.xml,471.xml,471.jpg,471.jpg,train,471.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
472,472.jpg,472.xml,472.xml,472.jpg,472.jpg,train,472.jpg,primary,consistent,primary_confirmed,scene-002,near_duplicate_same_scene,,False,near_duplicate_same_scene_redundant,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
473,473.jpg,473.xml,473.xml,473.jpg,473.jpg,test,473.jpg,primary,consistent,primary_confirmed,,unique,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
474,474.jpg,474.xml,474.xml,474.jpg,474.jpg,train,474.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
475,475.jpg,475.xml,475.xml,475.jpg,475.jpg,train,475.jpg,primary,consistent,primary_confirmed,,unique,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
476,476.jpg,476.xml,476.xml,476.jpg,476.jpg,test,476.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,test,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
477,477.jpg,477.xml,477.xml,477.jpg,477.jpg,train,477.jpg,primary,consistent,primary_confirmed,,near_duplicate_review,train,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
478,478.jpg,478.xml,478.xml,478.jpg,478.jpg,validation,478.jpg,primary,consistent,primary_confirmed,,unique,validation,True,none,not_required,,,data/metadata/wtbd/second_annotator_comparison.csv,568c00e99f5ca8d205c5b48b3c058ca8f3b93d2e4de9986ec7d01af75b33babb,wtbd-curation-v1
